iter	Passed	Remaining
1664	169298	34062
1665	169402	33961
1666	169495	33858
1667	169607	33758
1668	169696	33654
1669	169791	33551
1670	169885	33448
1671	169983	33346
1672	170070	33241
1673	170159	33137
1674	170243	33032
1675	170352	32932
1676	170460	32831
1677	170562	32730
1678	170666	32628
1679	170770	32527
1680	170871	32425
1681	170984	32326
1682	171079	32223
1683	171177	32121
1684	171277	32019
1685	171370	31916
1686	171468	31813
1687	171565	31711
1688	171675	31611
1689	171776	31509
1690	171864	31405
1691	171958	31302
1692	172051	31199
1693	172143	31095
1694	172242	30993
1695	172330	30889
1696	172436	30788
1697	172532	30685
1698	172611	30580
1699	172710	30478
1700	172817	30377
1701	172921	30276
1702	173023	30175
1703	173111	30071
1704	173215	29969
1705	173318	29868
1706	173423	29767
1707	173522	29665
1708	173632	29565
1709	173726	29462
1710	173825	29360
1711	173925	29258
1712	174013	29154
1713	174121	29054
1714	174224	28952
1715	174312	28848
1716	174408	28746
1717	174493	28642
1718	174599	28541
1719	174683	28436
1720	174790	28336
1721	174887	28233
1722	174993	28132
1723	175099	28032
1724	175202	27930
1725	175310	27830
1726	175398	27726
1727	175497	27624
1728	175607	27524
1729	175708	27422
1730	175806	27320
1731	175895	27217
1732	176003	27116
1733	176099	27014
1734	176170	26907
1735	176256	26803
1736	176340	26699
1737	176443	26598
1738	176547	26497
1739	176644	26395
1740	176729	26291
1741	176832	26189
1742	176938	26089
1743	177053	25989
1744	177154	25887
1745	177242	25784
1746	177360	25685
1747	177467	25584
1748	177565	25482
1749	177661	25380
1750	177757	25277
1751	177861	25176
1752	177968	25075
1753	178055	24972
1754	178162	24871
1755	178271	24771
1756	178376	24670
1757	178466	24567
1758	178550	24463
1759	178645	24360
1760	178744	24258
1761	178841	24156
1762	178932	24053
1763	179025	23951
1764	179130	23850
1765	179233	23748
1766	179332	23647
1767	179420	23543
1768	179511	23440
1769	179612	23339
1770	179715	23238
1771	179804	23135
1772	179902	23033
1773	180007	22932
1774	180101	22829
1775	180201	22728
1776	180294	22625
1777	180382	22522
1778	180483	22420
1779	180581	22319
1780	180685	22217
1781	180789	22116
1782	180887	22014
1783	180984	21912
1784	181080	21810
1785	181166	21707
1786	181277	21607
1787	181383	21506
1788	181485	21404
1789	181583	21303
1790	181670	21200
1791	181758	21096
1792	181862	20995
1793	181961	20894
1794	182067	20793
1795	182167	20691
1796	182267	20590
1797	182353	20486
1798	182457	20385
1799	182556	20284
1800	182655	20182
1801	182757	20080
1802	182847	19978
1803	182941	19876
1804	183029	19773
1805	183123	19671
1806	183220	19569
1807	183322	19467
1808	183421	19366
1809	183526	19265
1810	183624	19163
1811	183713	19060
1812	183808	18958
1813	183884	18854
1814	183981	18752
1815	184087	18652
1816	184200	18551
1817	184306	18450
1818	184417	18350
1819	184512	18248
1820	184593	18145
1821	184687	18042
1822	184795	17942
1823	184908	17842
1824	185016	17741
1825	185132	17641
1826	185214	17538
1827	185313	17436
1828	185427	17336
1829	185523	17234
1830	185624	17133
1831	185734	17032
1832	185823	16929
1833	185912	16827
1834	186010	16725
1835	186095	16622
1836	186200	16521
1837	186310	16421
1838	186423	16320
1839	186517	16218
1840	186612	16116
1841	186704	16014
1842	186808	15913
1843	186903	15811
1844	187008	15710
1845	187110	15609
1846	187195	15506
1847	187302	15405
1848	187415	15305
1849	187520	15204
1850	187618	15102
1851	187717	15001
1852	187829	14900
1853	187925	14798
1854	188008	14696
1855	188102	14594
1856	188200	14492
1857	188302	14391
1858	188411	14290
1859	188512	14189
1860	188621	14088
1861	188719	13986
1862	188809	13884
1863	188890	13781
1864	188992	13680
1865	189101	13579
1866	189208	13478
1867	189312	13377
1868	189417	13276
1869	189517	13175
1870	189613	13073
1871	189723	12972
1872	189818	12870
1873	189918	12769
1874	190017	12667
1875	190118	12566
1876	190215	12464
1877	190325	12364
1878	190417	12262
1879	190502	12159
1880	190613	12059
1881	190707	11957
1882	190828	11857
1883	190933	11756
1884	191026	11654
1885	191130	11552
1886	191236	11451
1887	191358	11351
1888	191445	11249
1889	191547	11148
1890	191656	11047
1891	191763	10946
1892	191869	10845
1893	191975	10744
1894	192060	10641
1895	192149	10539
1896	192252	10438
1897	192344	10336
1898	192442	10235
1899	192537	10133
1900	192650	10032
1901	192764	9932
1902	192877	9831
1903	192983	9730
1904	193089	9629
1905	193189	9527
1906	193295	9426
1907	193396	9325
1908	193499	9223
1909	193592	9122
1910	193682	9020
1911	193788	8919
1912	193875	8817
1913	193964	8715
1914	194042	8612
1915	194132	8511
1916	194230	8409
1917	194327	8308
1918	194434	8206
1919	194539	8105
1920	194635	8004
1921	194733	7902
1922	194829	7801
1923	194927	7699
1924	195031	7598
1925	195128	7497
1926	195236	7396
1927	195332	7294
1928	195424	7192
1929	195533	7091
1930	195635	6990
1931	195738	6889
1932	195845	6788
1933	195945	6686
1934	196058	6585
1935	196168	6484
1936	196276	6383
1937	196387	6282
1938	196483	6181
1939	196571	6079
1940	196672	5978
1941	196780	5877
1942	196893	5776
1943	197001	5674
1944	197109	5573
1945	197202	5472
1946	197301	5370
1947	197386	5269
1948	197484	5167
1949	197593	5066
1950	197704	4965
1951	197800	4863
1952	197894	4762
1953	197983	4660
1954	198085	4559
1955	198188	4458
1956	198289	4356
1957	198394	4255
1958	198500	4154
1959	198577	4052
1960	198668	3951
1961	198757	3849
1962	198850	3748
1963	198933	3646
1964	199030	3545
1965	199136	3443
1966	199238	3342
1967	199327	3241
1968	199427	3139
1969	199524	3038
1970	199610	2936
1971	199703	2835
1972	199806	2734
1973	199898	2632
1974	199988	2531
1975	200090	2430
1976	200179	2328
1977	200263	2227
1978	200354	2126
1979	200449	2024
1980	200552	1923
1981	200656	1822
1982	200753	1721
1983	200859	1619
1984	200962	1518
1985	201064	1417
1986	201161	1316
1987	201263	1214
1988	201359	1113
1989	201461	1012
1990	201553	911
1991	201658	809
1992	201744	708
1993	201837	607
1994	201924	506
1995	202032	404
1996	202125	303
1997	202221	202
1998	202317	101
1999	202414	0
